5	1
1	1
4	1
2	1
3	1
2	1
5	1
3	1
5	1
2	1
3	1
1	1
3	1
3	1
2	1
2	1
3	1
3	1
2	1
2	1
5	1
4	1
2	1
3	1
1	1
2	1
2	1
2	1
1	1
3	1
3	1
5	1
4	1
3	1
2	1
3	1
2	1
5	1
3	1
1	1
3	1
1	1
7	1
6	1
3	1
1	1
7	1
1	1
7	1
1	1
7	1
1	1
3	1
1	1
7	1
6	1
3	1
1	1
7	1
1	1
1	1
3	1
2	1
2	1
4	1
3	1
3	1
1	1
2	1
7	1
3	1
6	1
5	1
1	1
5	1
4	1
5	1
5	1
5	1
4+	1
3	1
2	1
3	1
5	1
1	1
5	1
1	1
5	1
1	1
5	1
5	1
2	1
2	1
4	1
2	1
6	1
1	1
5	1
1	1
2	1
1	1
5	1
1	1
5	1
1	1
5	1
5	1
2	1
2	1
2	1
2	1
4+	1
1	1
5	1
5	1
2	1
5	1
3	1
5	1
3	1
5	1
3	1
5	1
3	1
4+	1
1	1
4+	1
1	1
3	1
2	1
1	1
5	1
1	1
1	1
1	1
2	1
5	1
7	1
5	1
4	1
3	1
2	1
1	1
4	1
3	1
2	1
1	1
1	1
5	1
3	1
5	1
5	1
4	1
4	1
1	1
1	1
5	1
3	1
5	1
5	1
4	1
4	1
1	1
5	1
6	1
5	1
1	1
5	1
1	1
1	1
5	1
3	1
3	1
3	1
1	1
5	1
3	1
3	1
3	1
2	1
2	1
3	1
3	1
5	1
4	1
7	1
2	1
3	1
3	1
2	1
5	1
3	1
3	1
5	1
5	1
3	1
2	1
5	1
5	1
3	1
2	1
6	1
6	1
2	1
3	1
6	1
6	1
2	1
1	1
1	1
6	1
4	1
1	1
1	1
1	1
4	1
1	1
1	1
2	1
2	1
1	1
1	1
1	1
2	1
1	1
3	1
4	1
4	1
3	1
3	1
3	1
4	1
3	1
5	1
5	1
7	1
1	1
7	1
1	1
2	1
5	1
5	1
6	1
5	1
1	1
7	1
1	1
5	1
1	1
5	1
4	1
5	1
1	1
5	1
4	1
5	1
1	1
2	1
4	1
3	1
5	1
1	1
5	1
6	1
5	1
1	1
6	1
5	1
2	1
5	1
5	1
3	1
1	1
7-	1
5	1
7-	1
5	1
3	1
7	1
3	1
1	1
5	1
3	1
5	1
2	1
5	1
3	1
5	1
2	1
3	1
4	1
3	1
2	1
1	1
5	1
3	1
5	1
2	1
5	1
4	1
1	1
6	1
3	1
1	1
1	1
5	1
2	1
1	1
5	1
4	1
3	1
2	1
1	1
1	1
2	1
5	1
1	1
5	1
3	1
5	1
3	1
1	1
2	1
5	1
1	1
3	1
5	1
2	1
3	1
5	1
6	1
2	1
5	1
2	1
1	1
3	1
6	1
5	1
5	1
2	1
1	1
!!!SCT: F0091
5	1
3	1
5	1
3	1
5	1
5	1
1	1
2	1
5	1
5	1
6	1
5	1
4	1
3	1
5	1
2	1
2	1
3	1
4	1
5	1
6	1
5	1
4	1
1	1
1	1
7	1
2	1
5	1
2	1
4	1
1	1
r	1
5	1
1	1
4	1
3	1
6	1
3	1
4	1
2	1
5	1
7	1
6	1
5	1
5	1
1	1
4	1
3	1
1	1
3	1
5	1
1	1
1	1
2	1
6	1
3	1
5	1
4	1
3	1
5	1
5	1
4	1
3	1
1	1
!!!SCT: F0101
5	1
5	1
3	1
1	1
2	1
5	1
2	1
5	1
7	1
6	1
5	1
5	1
3	1
1	1
5	1
5	1
5	1
5	1
5	1
1	1
5	1
1	1
5	1
5	1
5	1
5	1
5	1
1	1
5	1
1	1
5	1
1	1
6	1
1	1
2	1
5	1
2	1
5	1
3	1
5	1
5	1
5	1
1	1
4	1
1	1
4	1
2	1
5	1
1	1
6	1
1	1
!!!SCT: F0111
1	1
7	1
7	1
1	1
1	1
7	1
7	1
1	1
1	1
6	1
7	1
1	1
1	1
6	1
7	1
1	1
3	1
1	1
3	1
7	1
1	1
6	1
7	1
1	1
1	1
3	1
3	1
2	1
5	1
2	1
5	1
1	1
3	1
3	1
2	1
5	1
2	1
5	1
1	1
6	1
7	1
2	1
1	1
1	1
5	1
3	1
1	1
1	1
5	1
1	1
6	1
1	1
5	1
1	1
7	1
2	1
1	1
7	1
4	1
2	1
3	1
5	1
2	1
3	1
5	1
6	1
5	1
3	1
3	1
1	1
1	1
5	1
6	1
5	1
5	1
4	1
5	1
3	1
5	1
1	1
1	1
5	1
6	1
5	1
4	1
3	1
2	1
1	1
2	1
3	1
5	1
1	1
1	1
5	1
6	1
5	1
4	1
3	1
2	1
1	1
2	1
3	1
5	1
1	1
!!!SCT: F0131
1	1
2	1
4	1
7	1
1	1
2	1
4	1
7	1
5	1
5	1
3	1
7	1
1	1
2	1
4	1
7	1
1	1
2	1
1	1
5	1
1	1
3	1
1	1
2	1
2	1
2	1
2	1
1	1
3	1
1	1
5	1
5	1
2	1
1	1
7	1
2	1
6	1
5	1
5	1
5	1
2	1
1	1
7	1
2	1
6	1
5	1
5	1
7	1
7	1
2	1
1	1
4	1
1	1
1	1
5	1
3	1
1	1
2	1
5	1
3	1
1	1
2	1
3	1
5	1
3	1
1	1
3	1
5	1
3	1
1	1
1	1
3	1
6	1
5	1
2	1
2	1
3	1
3	1
6	1
5	1
1	1
!!!SCT: F0141
5	1
5	1
2	1
1	1
2	1
1	1
5	1
5	1
2	1
1	1
2	1
1	1
2	1
4	1
2	1
4	1
2	1
4	1
3	1
2	1
5	1
5	1
2	1
1	1
2	1
1	1
5	1
5	1
2	1
1	1
2	1
1	1
1	1
1	1
1	1
1	1
6	1
5	1
4	1
2	1
5	1
6	1
6	1
7	1
1	1
1	1
4	1
1	1
1	1
1	1
1	1
1	1
6	1
5	1
4	1
2	1
5	1
6	1
6	1
7	1
1	1
1	1
4	1
3	1
1	1
1	1
1	1
1	1
2	1
5	1
5	1
1	1
5	1
1	1
1	1
6	1
5	1
1	1
1	1
5	1
2	1
5	1
1	1
5	1
2	1
5	1
5	1
7	1
3	1
3	1
1	1
1	1
5	1
7	1
3	1
3	1
1	1
1	1
1	1
4	1
2	1
1	1
7-	1
6	1
3	1
3	1
5	1
7	1
5	1
5	1
6	1
5	1
3	1
1	1
3	1
1	1
6	1
2	1
3	1
1	1
1	1
3	1
3	1
3	1
4	1
4	1
3	1
1	1
1	1
3	1
3	1
3	1
4	1
4	1
3	1
1	1
1	1
3	1
!!!SCT: F0151
1	1
2	1
5	1
3	1
2	1
2	1
5	1
7	1
2	1
3	1
5	1
2	1
3	1
4	1
7	1
1	1
5	1
5	1
5	1
3	1
5	1
3	1
7	1
1	1
3	1
4	1
6	1
1	1
1	1
1	1
6	1
6	1
3	1
5	1
4	1
4	1
1	1
1	1
2	1
1	1
1	1
1	1
7	1
7	1
1	1
1	1
7	1
1	1
3	1
3	1
2	1
2	1
1	1
1	1
7	1
1	1
1	1
7	1
6	1
1	1
1	1
7	1
6	1
1	1
3	1
4	1
2	1
5	1
1	1
2	1
5	1
1	1
5	1
5	1
5	1
5	1
5	1
5	1
5	1
5	1
5	1
5	1
5	1
5	1
1	1
3	1
1	1
!!!SCT: F0161
1	1
5	1
2	1
1	1
1	1
5	1
2	1
1	1
1	1
6	1
5	1
4	1
2	1
1	1
2	1
1	1
1	1
6	1
5	1
4	1
2	1
1	1
2	1
1	1
3	1
2	1
3	1
5	1
3	1
3	1
2	1
3	1
5	1
3	1
2	1
4	1
3	1
5	1
5	1
3	1
1	1
5	1
5	1
2	1
4	1
5	1
7	1
3	1
4+	1
5	1
4	1
1	1
5	1
1	1
6	1
6	1
4	1
3	1
3	1
3	1
3	1
3	1
5	1
4	1
1	1
5	1
3	1
1	1
5	1
5	1
5	1
5	1
1	1
3	1
5	1
4	1
5	1
6	1
5	1
6	1
1	1
1	1
2	1
2	1
5	1
1	1
6	1
6	1
1	1
5	1
3	1
1	1
5	1
6	1
3	1
4+	1
5	1
7	1
2	1
4	1
3	1
1	1
6	1
1	1
5	1
7	1
4	1
2	1
5	1
7	1
4	1
1	1
2	1
2	1
2	1
2	1
1	1
5	1
4	1
1	1
1	1
1	1
2	1
5	1
1	1
1	1
2	1
5	1
1	1
5	1
2	1
1	1
2	1
1	1
5	1
5	1
!!!SCT: F0181
5	1
3	1
2	1
3	1
5	1
3	1
2	1
1	1
5	1
3	1
2	1
3	1
5	1
3	1
2	1
1	1
2	1
1	1
2	1
1	1
5	1
3	1
2	1
1	1
2	1
1	1
2	1
1	1
5	1
3	1
2	1
1	1
5	1
5	1
3	1
1	1
5	1
5	1
3	1
1	1
5	1
5	1
3	1
2	1
6	1
1	1
5	1
5	1
3	1
2	1
6	1
1	1
1	1
6	1
1	1
2	1
3	1
3	1
4	1
6	1
7-	1
5	1
4	1
1	1
1	1
6	1
1	1
5	1
1	1
1	1
2	1
3	1
5	1
6	1
5	1
1	1
1	1
2	1
3	1
4	1
1	1
2	1
3	1
4	1
5	1
3	1
4	1
2	1
1	1
2	1
3	1
1	1
1	1
1	1
3	1
1	1
1	1
1	1
3	1
1	1
5	1
6	1
5	1
5	1
1	1
1	1
3	1
1	1
1	1
5	1
3	1
2	1
1	1
5	1
3	1
2	1
5	1
2	1
5	1
2	1
1	1
5	1
3	1
2	1
1	1
2	1
2	1
5	1
2	1
4	1
1	1
1	1
!!!SCT: F0191
4	1
7	1
2	1
5	1
2	1
1	1
5	1
7	1
4+	1
2	1
2	1
3	1
4	1
7	1
5	1
1	1
5	1
2	1
6	1
2	1
2	1
3	1
!! Strohenvariante zu F0191
1	1
5	1
5	1
3	1
1	1
5	1
5	1
1	1
5	1
6	1
5	1
4	1
4	1
5	1
5	1
4	1
3	1
5	1
5	1
4	1
2	1
5	1
5	1
7	1
7	1
1	1
5	1
4	1
1	1
5	1
2	1
5	1
2	1
6	1
3	1
2	1
7	1
6	1
3	1
2	1
7	1
1	1
5	1
5	1
4	1
1	1
5	1
5	1
1	1
5	1
4	1
5	1
4	1
1	1
5	1
5	1
1	1
5	1
5	1
5	1
6	1
5	1
5	1
5	1
6	1
5	1
6	1
5	1
6	1
5	1
5	1
5	1
2	1
!!!SCT: F0201
1	1
1	1
3	1
2	1
2	1
5	1
3	1
1	1
2	1
2	1
4	1
5	1
5	1
3	1
3	1
2	1
1	1
1	1
2	1
2	1
5	1
5	1
1	1
5	1
5	1
1	1
3	1
6	1
6	1
6	1
3	1
6	1
5	1
1	1
4	1
3	1
5	1
1	1
4	1
3	1
5	1
1	1
1	1
1	1
5	1
1	1
2	1
5	1
6	1
7	1
5	1
2	1
3	1
7	1
3	1
5	1
2	1
2	1
3	1
5	1
2	1
2	1
4	1
2	1
4	1
2	1
6	1
6	1
3	1
3	1
4	1
5	1
2	1
3	1
4	1
5	1
1	1
1	1
2	1
4	1
1	1
4	1
3	1
4	1
1	1
5	1
4	1
1	1
3	1
7	1
3	1
5	1
4	1
1	1
3	1
7	1
3	1
2	1
5	1
3	1
6	1
5	1
5	1
2	1
2	1
5	1
3	1
6	1
5	1
5	1
2	1
1	1
1	1
2	1
3	1
1	1
3	1
1	1
1	1
1	1
5	1
6	1
5	1
5	1
3	1
5	1
3	1
5	1
7	1
1	1
3	1
4	1
3	1
4	1
3	1
3	1
5	1
6	1
5	1
6	1
5	1
1	1
1	1
1	1
1	1
1	1
1	1
5	1
4	1
5	1
3	1
6	1
5	1
6	1
4	1
3	1
2	1
3	1
2	1
1	1
5	1
4	1
1	1
5	1
2	1
4	1
3	1
3	1
5	1
2	1
5	1
5	1
5	1
5	1
5	1
6	1
5	1
1	1
1	1
5	1
2	1
3	1
1	1
3	1
6	1
1	1
1	1
3	1
6	1
1	1
3	1
5	1
4	1
3	1
1	1
5	1
4	1
3	1
5	1
1	1
5	1
1	1
5	1
1	1
5	1
1	1
5	1
3	1
5	1
3	1
5	1
3	1
5	1
3	1
1	1
1	1
7	1
5	1
7	1
1	1
5	1
3	1
1	1
1	1
6	1
5	1
7	1
1	1
5	1
1	1
3	1
1	1
r	1
r	1
4	1
2	1
r	1
r	1
3	1
6	1
4	1
1	1
r	1
r	1
r	1
1	1
5	1
4	1
4	1
3	1
5	1
4	1
4	1
1	1
5	1
6	1
7	1
1	1
5	1
3	1
2	1
5	1
5	1
6	1
3	1
1	1
1	1
1	1
3	1
2	1
1	1
1	1
5	1
7	1
1	1
5	1
2	1
4	1
2	1
4	1
5	1
1	1
7	1
1	1
2	1
1	1
!!!SCT: F0231
5	1
5	1
4	1
5	1
5	1
7	1
7	1
5	1
5	1
7	1
5	1
1	1
3	1
5	1
1	1
5	1
5	1
5	1
1	1
3	1
7	1
4	1
5	1
1	1
1	1
1	1
3	1
1	1
1	1
1	1
3	1
1	1
5	1
6	1
1	1
1	1
6	1
1	1
1	1
3	1
5	1
3	1
1	1
3	1
5	1
3	1
2	1
7	1
5	1
2	1
5	1
2	1
1	1
1	1
3	1
1	1
5	1
5	1
3	1
1	1
5	1
5	1
5	1
6	1
5	1
3	1
5	1
5	1
2	1
1	1
3	1
6	1
2	1
5	1
2	1
5	1
6	1
1	1
3	1
5	1
5	1
3	1
4	1
6	1
5	1
1	1
1	1
3	1
2	1
4	1
3	1
4+	1
6	1
6	1
1	1
6	1
4	1
1	1
4	1
1	1
1	1
4	1
3	1
5	1
2	1
4	1
3	1
5	1
6	1
4	1
5	1
3	1
2	1
1	1
!!!SCT: F0241
3	1
4	1
4	1
3	1
5	1
6	1
5	1
1	1
3	1
4	1
4	1
3	1
5	1
6	1
5	1
1	1
!! Strophenvariante zu F0241
5	1
2	1
5	1
2	1
2	1
6	1
1	1
3	1
5	1
1	1
1	1
5	1
6	1
5	1
6	1
5	1
5	1
4	1
3	1
3	1
5	1
4	1
3	1
1	1
1	1
5	1
5	1
1	1
2	1
5	1
2	1
5	1
1	1
5	1
5	1
1	1
5	1
5	1
7	1
3	1
1	1
2	1
6	1
1	1
5	1
5	1
4	1
5	1
3	1
1	1
5	1
1	1
5	1
7	1
6	1
6	1
7	1
1	1
1	1
4	1
2	1
2	1
2	1
5	1
3	1
1	1
2	1
7	1
7	1
5	1
2	1
5	1
3	1
1	1
3	1
5	1
4	1
3	1
2	1
2	1
3	1
4+	1
4+	1
5	1
2	1
3	1
3	1
1	1
7	1
3	1
1	1
2	1
5	1
6	1
1	1
3	1
4	1
2	1
1	1
2	1
2	1
3	1
5	1
3	1
3	1
3	1
6	1
5	1
1	1
!!!SCT: F0251
1	1
1	1
3	1
3	1
5	1
1	1
1	1
2	1
5	1
2	1
7	1
4	1
3	1
1	1
7	1
1	1
1	1
7	1
4	1
3	1
5	1
6	1
7	1
1	1
2	1
2	1
2	1
5	1
4	1
2	1
7	1
1	1
3	1
1	1
3	1
5	1
2	1
4	1
3	1
1	1
1	1
5	1
1	1
5	1
2	1
3	1
2	1
3	1
4	1
1	1
4	1
1	1
6	1
5	1
4	1
2	1
5	1
5	1
6	1
r	1
3	1
3	1
6	1
6	1
5	1
5	1
1	1
4	1
5	1
2	1
6	1
3	1
1	1
2	1
5	1
1	1
1	1
3	1
2	1
5	1
3	1
5	1
6	1
2	1
1	1
5	1
5	1
1	1
3	1
6	1
4	1
3	1
2	1
5	1
7	1
5	1
4	1
4	1
3	1
5	1
4	1
6	1
5	1
1	1
1	1
2	1
3	1
4	1
5	1
2	1
2	1
7	1
3	1
3	1
6	1
5	1
1	1
1	1
3	1
5	1
4	1
3	1
3	1
5	1
2	1
5	1
2	1
4	1
1	1
3	1
4	1
6	1
2	1
3	1
4	1
6	1
3	1
1	1
1	1
2	1
6	1
1	1
5	1
2	1
6	1
5	1
1	1
5	1
5	1
1	1
5	1
5	1
7	1
5	1
7	1
2	1
5	1
1	1
1	1
3	1
6	1
3	1
1	1
3	1
5	1
6	1
6	1
4	1
7	1
2	1
!!!SCT: F0271
5	1
3	1
2	1
5	1
7	1
4	1
3	1
1	1
3	1
5	1
6	1
1	1
3	1
5	1
6	1
1	1
2	1
7	1
7	1
5	1
3	1
5	1
2	1
1	1
1	1
3	1
4	1
3	1
4	1
6	1
2	1
2	1
5	1
4	1
5	1
6	1
2	1
1	1
2	1
1	1
1	1
2	1
1	1
2	1
3	1
4	1
2	1
5	1
3	1
6	1
4	1
7	1
1	1
1	1
1	1
5	1
1	1
5	1
4+	1
5	1
6	1
6	1
1	1
6	1
6	1
4	1
2	1
5	1
3	1
1	1
!!!SCT: F0281
3	1
5	1
3	1
5	1
3	1
5	1
2	1
5	1
3	1
5	1
1	1
1	1
5	1
1	1
6	1
1	1
5	1
5	1
1	1
2	1
3	1
1	1
3	1
1	1
6	1
5	1
7	1
1	1
3	1
2	1
4	1
3	1
3	1
5	1
2	1
3	1
1	1
4	1
4	1
6	1
1	1
3	1
5	1
3	1
1	1
3	1
5	1
3	1
1	1
1	1
5	1
1	1
6	1
3	1
5	1
3	1
1	1
3	1
6	1
4	1
7	1
2	1
1	1
2	1
1	1
3	1
2	1
1	1
2	1
3	1
5	1
2	1
3	1
5	1
7	1
5	1
1	1
5	1
1	1
1	1
5	1
1	1
5	1
1	1
6	1
7	1
1	1
2	1
3	1
7	1
2	1
2	1
3	1
7	1
2	1
1	1
3	1
6	1
4	1
4	1
1	1
1	1
1	1
1	1
5	1
5	1
1	1
2	1
5	1
2	1
5	1
6	1
2	1
4	1
5	1
3	1
1	1
3	1
5	1
2	1
3	1
3	1
4+	1
5	1
7	1
1	1
2	1
7	1
6	1
3	1
1	1
5	1
1	1
1	1
2	1
1	1
2	1
5	1
1	1
6	1
1	1
1	1
5	1
1	1
5	1
6	1
5	1
3	1
1	1
5	1
5	1
3	1
2	1
1	1
4	1
5	1
3	1
3	1
3	1
1	1
2	1
3	1
3	1
1	1
2	1
3	1
5+	1
6	1
3	1
1	1
1	1
5	1
3	1
5	1
3	1
2	1
2	1
4	1
5	1
4	1
5	1
1	1
1	1
1	1
6	1
2	1
5	1
2	1
6	1
5	1
1	1
2	1
6	1
5	1
1	1
3	1
3	1
5	1
2	1
2	1
4	1
5	1
1	1
!!!SCT: F0301
3	1
5	1
1	1
3	1
3	1
2	1
3	1
2	1
2	1
4	1
6	1
5	1
1	1
1	1
1+	1
1	1
3	1
5	1
2	1
1	1
3	1
5	1
1	1
3	1
1	1
3	1
2	1
3	1
1	1
3	1
3	1
r	1
6	1
6	1
6	1
7	1
1	1
7	1
5	1
5	1
1	1
5	1
3	1
1	1
5	1
6	1
4	1
5	1
3	1
5	1
2	1
5	1
2	1
4	1
6	1
5	1
4	1
6	1
7	1
5	1
3	1
1	1
5	1
5	1
5	1
1	1
1	1
2	1
5	1
4	1
4	1
3	1
6	1
2	1
1	1
3	1
2	1
1	1
1	1
3	1
2	1
1	1
2	1
2	1
3	1
6	1
1	1
3	1
2	1
1	1
5	1
1	1
2	1
5	1
5	1
1	1
2	1
1	1
1	1
5	1
6	1
5	1
1	1
5+	1
7-	1
4	1
6	1
5	1
4	1
1	1
1	1
1	1
1	1
5	1
5	1
4	1
2	1
2	1
2	1
3	1
3	1
1	1
1	1
2	1
1	1
7-	1
6	1
5+	1
6	1
7	1
1	1
1	1
1	1
5	1
5	1
5	1
3	1
6	1
3	1
5	1
3	1
6	1
3	1
5	1
6	1
7	1
3	1
3	1
1	1
!!!SCT: F0311
1	1
1	1
6	1
4	1
2	1
5	1
2	1
3	1
1	1
1	1
2	1
6	1
1	1
5	1
5	1
4	1
3	1
2	1
7	1
2	1
7	1
5	1
5	1
7	1
5	1
1	1
1	1
3	1
3	1
5	1
4	1
3	1
4+	1
5	1
3	1
3	1
5	1
3	1
3	1
1	1
5	1
6	1
1	1
5	1
6	1
3	1
1	1
5	1
1	1
1	1
3	1
1	1
5	1
6	1
2	1
3	1
3	1
7	1
1	1
7	1
5	1
1	1
7	1
3	1
3	1
5	1
2	1
6	1
5	1
5	1
1	1
5	1
3	1
1	1
5	1
4	1
2	1
4	1
6	1
2	1
1	1
3	1
2	1
6	1
5	1
3	1
2	1
2	1
5	1
5	1
5	1
6	1
1	1
5	1
5	1
6	1
1	1
1	1
3	1
2	1
5	1
2	1
4	1
3	1
1	1
!!!SCT: F0321
3	1
1	1
6	1
5	1
1	1
7	1
3-	1
2	1
1	1
1	1
5	1
5	1
4	1
3	1
1	1
7	1
3	1
3	1
7	1
1	1
1	1
4	1
2	1
4	1
1	1
6	1
4	1
2	1
5	1
3	1
2	1
5	1
2	1
5	1
6	1
1	1
6	1
1	1
3	1
1	1
2	1
2	1
2	1
5	1
7	1
5	1
1	1
2	1
1	1
2	1
3	1
4	1
1	1
1	1
!!!SCT: F0331
5	1
1	1
2	1
5	1
3	1
5	1
5	1
1	1
3	1
2	1
3	1
2	1
6	1
5	1
2	1
1	1
1	1
3	1
7	1
5	1
1	1
5	1
6	1
1	1
3	1
1	1
6	1
5	1
5	1
4	1
3	1
1	1
5	1
2	1
1	1
3	1
5	1
1	1
5	1
5	1
1	1
5	1
5	1
6	1
2	1
5	1
1	1
5	1
5	1
5	1
1	1
1	1
4	1
5	1
6	1
1	1
5	1
2	1
3	1
5	1
5	1
2	1
1	1
1	1
3	1
4	1
3	1
2	1
5	1
1	1
1	1
!!!SCT: F0341
5	1
4	1
4	1
1	1
2	1
6	1
4	1
1	1
5	1
3	1
1	1
1	1
5	1
3	1
1	1
1	1
1	1
5	1
5	1
7	1
3	1
2	1
1	1
5	1
1	1
3	1
1	1
1	1
1	1
1	1
2	1
1	1
3	1
3	1
4	1
3	1
r	1
r	1
r	1
1	1
5	1
5	1
3	1
6	1
5	1
6	1
5	1
2	1
3	1
7	1
1	1
5	1
3	1
5	1
3	1
5	1
3	1
5	1
1	1
3	1
6	1
3	1
3	1
5	1
1	1
6	1
1	1
5	1
1	1
1	1
7	1
1	1
7	1
2	1
6	1
5	1
1	1
5	1
5	1
5	1
1	1
6	1
2	1
3	1
1	1
5	1
7	1
4	1
2	1
5	1
7	1
4	1
2	1
5	1
1	1
4	1
7	1
5	1
7	1
4	1
2	1
5	1
1	1
4	1
7	1
5	1
7	1
4	1
2	1
3	1
1	1
6	1
4	1
2	1
5	1
7	1
5	1
6	1
3	1
3	1
1	1
6	1
5	1
2	1
5	1
7	1
5	1
3	1
1	1
r	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
1	1
6	1
4	1
2	1
5	1
7	1
5	1
6	1
3	1
1	1
5	1
4	1
3	1
3	1
7	1
7	1
5	1
1	1
5	1
4	1
3	1
3	1
7	1
7	1
5	1
7	1
1	1
5	1
3	1
7	1
1	1
4+	1
5	1
2	1
1	1
1+	1
5	1
6	1
1	1
7	1
1	1
5	1
5	1
4	1
3	1
1	1
5	1
4	1
3	1
3	1
6	1
7	1
1	1
1	1
5	1
4	1
1	1
1	1
4	1
3	1
5	1
2	1
5	1
5	1
1	1
5	1
5	1
4	1
5	1
5	1
5	1
3	1
5	1
5	1
5	1
5	1
5	1
1	1
2	1
6	1
1	1
6	1
3	1
4	1
2	1
2	1
7	1
2	1
4	1
3	1
5	1
1	1
6	1
1	1
1	1
1	1
2	1
3	1
r	1
3	1
4	1
5	1
3	1
1	1
2	1
3	1
r	1
3	1
4	1
